spot_name,gallery_images,introduction,address,traffic_jam,parking_area,best_season,average_budget,best_num,crowd,facility,lat,lng,predicted_label_id,predicted_label
車塚公園,"https://parkful.net/wp-content/uploads/2016/06/kurumaduka-park6.jpg",車塚公園は、関西外国語大学が移転した際に枚方市に寄贈された約5ヘクタールの敷地に造られた公園です。公園は東西に分かれており、東側には枚方市立中央図書館、西側には輝きプラザきららがあります。夏の間楽しめる大小様々な噴水や壁泉などもあります。さらに、カフェや健康づくりの遊具、ウォーキングコースなどが備えられており、公園内には「牧野車塚古墳」という国の史跡も存在します。また、防災施設としても利用されているため、最新の設備が整っています。バイクも置きやすいです。防災施設なのでベンチやトイレも充実しており、カフェなどもあるので休憩としても丁度良い場所です。,573-1159 大阪府枚方市車塚１丁目１,0.5時間,駐車場あり,通年,無料,何人でも,空いている,屋内,34.8335643,135.6709091,0,子連れ家族
エビとカニの水族館,"https://www.ikoi-w.com/datas/cache/images/2024/06/14/1240x800_ea1e9d427fb5664c32c517a73e421e58_807480560cd0171a335846d88d0485070237ef4e.jpg",和歌山県すさみ町にあるエビとカニの水族館は、エビとカニだけに特化したユニークな水族館です。廃校となった旧江住中学校の体育館を再利用して設立され、約150種類もの甲殻類が展示されています。ここでは、エビやカニの様々な種類を間近で観察することができ、甲殻類の不思議な世界に触れることができます。また、ウミガメや珍しい魚類も展示されており、海の生き物について学ぶことができます。タカアシガニにさわれる水槽もあり、別棟にはペンギンもいます。ミュージアムショップではハズレなしのカニぬいぐるみくじが楽しめます。水族館は道の駅すさみと併設されており、休憩にも観光にもちょうど良い場所です。,649-3142 和歌山県西牟婁郡すさみ町江住８０８−１,1時間,駐車場あり,通年,800円,何人でも,空いている,屋内,33.505491,135.5997407,0,子連れ家族
豊受大神宮 (伊勢神宮 外宮）,"https://www.iseshima-kanko.jp/storage/tourism_attractions/1229/responsive_images/OSPnEj00Ucy5ewOCaIMotHjdVl1PmkDuPPm5Xmt7__1024_787.jpeg",日本に数ある神社の中でも有名な伊勢神宮の外宮である豊受大神宮です。伊勢市の中心部にあり、アクセスも良く、多くの観光客が訪れています。豊受大御神を祀っており、衣食住・産業の守り神として崇敬されています。,516-0042 三重県伊勢市豊川町２７９,1時間,駐車場あり,通年,無料,何人でも,普通,屋外,34.4847493,136.707964,0,子連れ家族
パールロード,"https://www.bikejin.jp/wp-content/uploads/2019/02/58-scaled.jpg",きれいな海沿いを走る道で、厳しすぎない優しいコーナーが続き、海を見ながらゆっくりツーリングできます。道路自体もしっかり整備されており、非常に走りやすいです。また、海が近いこともあり、海鮮が堪能できるお店も多くあります。冬には牡蠣がオススメです。,517-0034 三重県鳥羽市千賀町,1時間,駐車場あり,夏,無料,何人でも,少し空いている,屋外,34.3935025,136.8773771,0,子連れ家族
なばなの里,"https://img01.jalannews.jp/img/2019/10/191024_nabana-main.jpg",広々とした場所で、ゆったり散歩を楽しむことができます。3月～5月上旬にかけてはチューリップや春の花々、9月下旬～11月中旬まではダリアやコスモスを楽しむことができます。季節ごとの様々な花が一面に咲き乱れている様は圧巻です。春のチューリップまつりや花木と春の花々まつり、秋のダリア・コスモスまつり、イルミネーションなど、人気のイベントも盛りだくさんです。また、アイランド富士というものがあり、地上45メートルの高さから、雄大な風景を360度のパノラマで花々や夜景を見ることができます。展望台のベンチに座り乗車すると、45m上空まで展望台が上がり、頂上では360度展望台が回転します。その他にも足湯やお食事処など、いろいろ詰まったスポットとなっています。,511-1144 三重県桑名市長島町駒江,2時間,駐車場あり,通年,1600円,何人でも,少し空いている,屋外,35.0805296,136.7031368,1,恋人
初音の滝,"https://motospot.jp/img/spot/img-2318-0-medium.jpg",滋賀県甲賀市の信楽町にある滝です。山中にある滝で、いくつかの滝があり鶏鳴八滝と言われています。初音の滝は、鶏鳴八滝の中でも最も手前にあり、アクセスしやすい場所にあります。高さこそそれほどありませんが、水量はしっかりとありゴツゴツとした岩肌を流れる様はしっかりと見応えがあります。,529-1812 滋賀県甲賀市信楽町神山,1時間,駐車場あり,通年,無料,一人,空いている,屋外,34.8521064,136.0849408,1,恋人
比叡山ドライブウェイ,"https://tourism-road.or.jp/wp-content/uploads/2020/08/top-slide20.jpg",比叡山ドライブウェイは、京都市から滋賀県を抜ける道です。秋には紅葉が綺麗で、ツーリングでは整備された道路が大変走りやすいです。また、琵琶湖を見渡せる展望台もあり、かなり奥まで綺麗な景色が見渡せます。写真撮影するスポットもたくさんあり、オススメです。バイクツーリングの際には、比叡山ドライブウェイを走って素晴らしい景色を楽しんでみてはいかがでしょうか。,520-0038 滋賀県大津市山上町７７６−３０,1時間,駐車場あり,秋,1000円,一人,少し空いている,屋内,35.0337019,135.8368516,0,子連れ家族
志磨の橋,"https://www.iseshima-kanko.jp/storage/tourism_attractions/1224/responsive_images/K8haE7Node80MJ4XWt5UNX9vUlpDFU9MUoznX19W__1200_799.jpeg",三重県にあるリアス式海岸を見ながら走れる道の先にある大きな橋です。ここから見る海岸線はとてもきれいで、夕陽の時の景色は絶景が見られます。近くには魚が食べれるお店もたくさんあり、ツーリングにオススメです。,517-0703 三重県志摩市志摩町和具,1時間,駐車場なし,秋,無料,何人でも,少し空いている,屋外,34.2671597,136.8083348,1,恋人
生野銀山,"https://img-cdn.guide.travel.co.jp/article/95/41496/6551D2F1446A4D9D8761B957F20D65F7_L.jpg",戦国時代から昭和48年まで稼働していた銀山です。明治時代の日本の鉱業（鉱山・製鉱所）の近代化を確立するために最初に官営（直轄）鉱山とした模範鉱山で、周辺の鉱山町が重要文化景観として選定されています。閉山後は三菱鉱業が周辺で事業を行っています。,679-3324 兵庫県朝来市生野町小野３３−５,1.5時間,バイク駐車場あり,春,2000円,何人でも,普通,屋外,35.1711332,134.8246858,0,子連れ家族
高源寺,"https://www.tambacity-kankou.jp/images/2021/04/dc734d4bad591b36a5ab926673031d2d-1280x853.jpg",高源寺に植えてある木の殆どがカエデで、紅葉狩りに訪れる観光客で賑わうスポットになっています。 境内は比較的広く、全体的に綺麗な紅葉を見ることができるのが魅力的です。秋の紅葉狩りだけでなく、春夏に見られる新緑のカエデも非常に良く、癒しのスポットとなっています。また、高源寺の入口前では屋台も出ており、丹波の黒豆を買うことができたり、団子や焼鳥などを食べることができたりと紅葉狩り以外にも楽しむ事ができるため、ゆっくり観光のできる場所となっています。,669-3821 兵庫県丹波市青垣町桧倉５１４,1時間,駐車場あり,秋,無料,何人でも,普通,屋外,35.2450543,134.971933,1,恋人
横山展望台,"https://www.iseshima-kanko.jp/storage/tourism_attractions/1249/responsive_images/1DlUL6OssZlOA0iWwDP5XtqI1ueQVRmXekRYVDcz__990_660.jpeg",志摩の美しいリアス式海岸を一望できるスポットです。入り組んだ入江を遠くまで見る事ができ、夕日の時には言葉を失うぐらいの美しさになります。カフェも併設されており、のんびりと過ごすことができます。すぐ裏には山を登ったりできる道もあり、アクティビティも楽しめるスポットとなっています。,517-0501 三重県志摩市阿児町鵜方８７５−２０,1時間,駐車場あり,秋,無料,何人でも,少し混んでいる,屋外,34.3318669,136.799084,0,子連れ家族
手柄山植物園,"https://himeji-machishin.jp/lib/images/greenhouse_sisetu01.jpg",大小2つの温室を含むこの植物園では、サボテン、洋ラン、ベゴニア、食虫植物など、熱帯・亜熱帯植物を中心に約1500種25000株が展示されています。昭和55年5月2日に開園したこの植物園は、季節ごとに様々な展示会を開催し、年間を通じて花や緑を楽しむことができます。また、レストハウス「花の家」では買い物や休憩が可能で、ゆっくりと植物園の美しさを堪能できます。観葉植物や果樹類、さらには姫路市の花「さぎ草」もこの植物園の魅力の一つです。植物園は温室で室内になります。建屋がドーム型でとても珍しいです。山頂なので見晴らしもよく、オススメです。温室植物園の向かいに植物の販売施設もあり、種類や数は少しですがパンや飲み物を調達できます。,670-0972 兵庫県姫路市手柄９３,1時間,駐車場あり,通年,250円,何人でも,少し空いている,屋内,34.8163463,134.6777295,0,子連れ家族
龍神スカイライン,"https://www.wakayama-kanko.or.jp/lsc/upfile/spot/0000/0510/510_6_l.jpg",バイク乗りには有名な龍神スカイラインは、信号がない道路で走りやすいです。カーブが多いので、反対車線に飛び出さないよう注意してください。山の上になるので、夏は涼しく、冬は寒いです。,645-0525 和歌山県田辺市龍神村龍神１０２０−６,0.5時間,駐車場あり,春,無料,一人,少し空いている,屋外,34.061278,135.5644111,0,子連れ家族
